package,variety_a,variety_b,variety_c,district,village,planting_date,lon,lat,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,season,year,crop,country,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
paquete 547,ALS 0532-6,BRT 103-182,INTA Ferroso,El cua,pedernalea,16796,-85.69335937,13.45507281,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,72,25,28,20,26.93893696381945,26.05919806042522,16.010070869078742,15.68356956359572,0,0,10.58238021769349,11.255367400223731,0.35755858113924965,22,1,0,0,0,0,0,0,0,30.027389033942594,27.074893696381963,16.488418500559515,15.653356956359605,1,0,12.413426582121074,13.538970533383079,0.5622800572440348,11,1,1,0,1,2.2020085597860404,51.82862854003906,51.82862854003906,63.858248233795166,33.700887728459485,30.415117493472533,17.178825065274168,16.56898545318911,20,0,15.338758299142079,16.522062663185316,0.8824634613144002,11,1,1,0,0,0.397487964630127,5.043262481689453,5.043262481689453,9.937199115753174,30.027389033942594,26.05919806042522,16.488418500559515,15.653356956359605,1,0,11.586266691532977,13.538970533383079,1.0262962403274418,28,1,1,0,1,1.1825601524776883,51.82862854003906,51.82862854003906,63.858248233795166,33.700887728459485,26.05919806042522,17.178825065274168,15.653356956359605,22,0,12.672972561215827,16.522062663185316,1.9589403231326603,28,1,2,0,1,0.9709927282835308,51.82862854003906,51.82862854003906,73.79544734954834,Haplic Nitisols,-72.23828655999999,-99.14843218,361
paquete 548,INTA Matagalpa,INTA Sequia Fuerte,SJC 730-79,Waslala,Ceiba Dudu,16785,-85.3692627,13.33483892,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.03442378,-98.70410161999999,350
paquete 550,INTA Precoz,INTA Ferroso,ALS 0532-6,Waslala,Ceiba Dudu,16785,-85.36651611,13.33751144,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02900467,-98.70402755,350
paquete 552,INTA Rojo,INTA Centro Sur,SJC 730-79,Waslala,Ceiba Dudu,16785,-85.3692627,13.33884769,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.03041501,-98.70811038999999,350
paquete 553,INTA Precoz,PM2 Don Rey,ALS 0532-6,Waslala ,Ceiba Dudu_x000D_,16785,-85.3678894,13.33884769,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),B,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02904171,-98.70673708999999,350
paquete 555,INTA Centro Sur,INTA Rojo,BRT 103-182,Waslala ,Ceiba Dudu_x000D_,16784,-85.3678894,13.33483892,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.214155165982866,27.013066020141782,18.894155165982873,18.329037672510296,0,0,8.515607982096219,8.7461171204774,0.1464958291453145,22,1,0,0,0,0,0,0,0,27.64875419619547,27.10536740022381,18.30832152182022,18.235311450951166,0,0,9.172132150800534,9.413442745244303,0.19794453350077543,18,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.419500186497572,27.668895934352864,18.471454681089153,18.230276016411807,0,0,9.619197687430043,9.94804550540842,0.19259879983101957,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.64875419619547,27.013066020141782,18.894155165982873,18.235311450951166,0,0,8.875295113763501,9.413442745244303,0.36991421621173115,41,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.419500186497572,27.013066020141782,18.894155165982873,18.230276016411807,0,0,9.092601982653079,9.94804550540842,0.4694697786790496,41,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.03305048,-98.70272831999999,349
paquete 556,SJC 730-79,PM2 Don Rey,INTA Precoz,Rancho Grande,Mancera,16799,-85.45578003,13.19449046,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,72,23,28,22,26.25308093994779,25.810842969041406,18.337310704960878,17.922584856396927,0,0,7.82203892713027,8.330496083550862,0.2638827416862153,22,1,0,0,0,0,0,0,0,28.151174934725805,26.363860499813534,17.85208877284599,17.41791122715409,0,0,9.67228369734894,10.733263707571716,0.6653137491560036,10,1,1,0,1,2.417355438758587,58.199371337890625,58.199371337890625,70.10330772399902,29.81250652741518,28.297202536367013,17.649701603879187,17.35011189854532,0,0,11.585839425587453,12.170548302872088,0.39057340762419734,10,2,2,0,0,0.6362419891357421,6.100318908691406,11.251903533935547,15.906049728393555,28.151174934725805,25.810842969041406,18.337310704960878,17.41791122715409,0,0,8.83315300261093,10.733263707571716,1.05602550416904,26,1,1,0,1,1.2982094022962782,58.199371337890625,58.199371337890625,70.10330772399902,29.81250652741518,25.810842969041406,18.337310704960878,17.35011189854532,0,0,9.636667262057957,12.170548302872088,1.5456455670018712,26,2,3,0,1,1.1317020717420077,58.199371337890625,58.199371337890625,86.00935745239258,Humic Nitisols,-72.26128957,-98.65027049,364
paquete 558,INTA Matagalpa,INTA Centro Sur,INTA Rojo,Waslala ,Ceiba Dudu_x000D_,16785,-85.3678894,13.33617519,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.03171420999999,-98.70406459,350
paquete 559,BRT 103-182,INTA Precoz,SJC 730-79,Waslala ,Ceiba Dudu_x000D_,16785,-85.36651611,13.33751144,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02900467,-98.70402755,350
paquete 560,INTA Ferroso,ALS 0532-6,PM2 Don Rey,Waslala ,Ceiba Dudu_x000D_,16785,-85.3678894,13.33884769,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02904171,-98.70673708999999,350
paquete 561,INTA Rojo,INTA Sequia Fuerte,INTA Centro Sur,El Cua,Teocintal,16789,-85.67378998,13.37058138,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,73,25,28,21,27.204934725848616,26.1672696754942,16.202637075718044,15.605408429690458,0,0,10.846779186870545,11.599526296158158,0.5065079256827607,21,1,1,0,0,0.3760986328125,9.4024658203125,9.4024658203125,9.4024658203125,29.877471092875794,27.317209996270062,16.145307720999643,15.580898918314107,0,0,12.823366626604194,13.771133905259198,0.630458072459502,12,1,1,0,1,2.145156136874495,54.645042419433594,54.645042419433594,62.20952796936035,32.99656471465865,30.104065647146545,16.592088772845965,16.030805669526334,20,0,15.353285341290519,16.404475941812688,0.781249582419954,8,1,0,0,0,0.3396129608154297,4.649596691131592,4.649596691131592,8.490324020385742,29.877471092875794,26.1672696754942,16.202637075718044,15.577713539724037,0,0,11.930450205147306,13.771133905259198,1.135300173385453,34,1,2,0,1,1.3261480331420898,54.645042419433594,54.645042419433594,71.61199378967285,32.99656471465865,26.1672696754942,16.592088772845965,15.577713539724037,20,0,12.922362740411103,16.404475941812688,1.8635226748775697,34,1,2,0,1,1.0539778659218235,54.645042419433594,54.645042419433594,80.1023178100586,Haplic Nitisols,-72.30320859999999,-99.04437136,354
paquete 563,INTA Ferroso,SJC 730-79,PM2 Don Rey,Waslala ,Zinica 1,16787,-85.36376953,13.3308301,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,B,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,71,23,27,22,26.757929876911632,26.274173815740433,18.660138008205926,18.283797090637854,0,0,8.032350547624691,8.47236851920924,0.22728422906039408,22,1,0,0,0,0,0,0,0,27.690000000000055,26.838496829541263,18.215065274151456,17.956154419992593,0,0,9.327663530744461,9.55707571801566,0.29692923599789234,15,1,1,0,1,3.014482695480873,77.935791015625,77.935791015625,87.41999816894531,28.72966430436404,27.6701342782544,18.22159268929506,18.010104438642326,0,0,9.895304177545654,10.508071615068978,0.35145876059093795,6,2,2,0,0,0.6918402671813965,6.788991451263428,12.544402122497559,17.296006679534912,27.690000000000055,26.274173815740433,18.660138008205926,17.956154419992593,0,0,8.742130548302864,9.55707571801566,0.6962748570278807,38,1,1,0,1,1.6188888549804687,77.935791015625,77.935791015625,87.41999816894531,28.72966430436404,26.274173815740433,18.660138008205926,17.956154419992593,0,0,9.077924098113469,10.508071615068978,0.8044303884493792,38,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.03293943,-98.69459963,352
paquete 565,INTA Matagalpa,BRT 103-182,INTA Centro Sur,Waslala ,Ceiba Dudu_x000D_,16785,-85.36651611,13.33884769,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02766842000001,-98.7053638,350
paquete 567,INTA Sequia Fuerte,ALS 0532-6,INTA Ferroso,Matiguas,El pelon,16787,-85.45166016,12.81581859,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,60,20,23,18,30.27887728459532,28.73197687430069,19.29112644535623,18.846508765386076,4,0,10.40162727611812,11.432368519209245,0.6620729170918216,15,2,2,1,0,1.070850772857666,10.601921081542969,17.026928901672363,26.77126932144165,33.142260350615395,30.419869451697178,18.836437896307384,18.50551659828427,27,0,13.094201030571728,14.636743752331125,0.9565391762173882,6,1,4,0,0,1.6168604883654365,17.265504837036133,17.265504837036133,46.888954162597656,36.28659828422233,33.43935098843717,18.55000000000001,18.470268556508795,20,0,16.353072547556845,17.736598284222318,0.8639284677484712,13,2,2,0,0,0.44341053009033204,6.049304962158203,11.0852632522583,11.0852632522583,33.142260350615395,28.73197687430069,19.29112644535623,18.50551659828427,32,0,11.877742558746696,14.636743752331125,1.5715653450372806,15,2,6,1,0,1.3640782126673945,17.265504837036133,17.265504837036133,73.6602234840393,36.28659828422233,28.73197687430069,19.29112644535623,18.470268556508795,53,0,13.179421174566945,17.736598284222318,2.4610008731496706,15,2,8,1,0,1.1150721938986528,17.265504837036133,17.265504837036133,84.74548673629761,Eutric Regosols,-72.63584157,-98.26747875000001,352
paquete 569,BRT 103-182,PM2 Don Rey,INTA Precoz,Waslala ,Ceiba Dudu_x000D_,16785,-85.36651611,13.33884769,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),C,A,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02766842000001,-98.7053638,350
paquete 571,INTA Sequia Fuerte,INTA Matagalpa,INTA Rojo,Matiguas,Apantillo,16790,-85.54779053,12.82385294,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,60,20,23,18,31.88792614696007,29.384188735546367,17.939358448340283,16.977012308840017,17,0,13.251804448814832,14.910913838120052,0.9922891591458131,10,2,3,0,0,0.9776547050476074,9.539295196533203,15.07271957397461,24.441367626190186,36.378922044013386,32.19872062663176,16.93099216710187,16.591656098470757,27,0,17.66316728141786,19.700768370011122,1.4147364947011727,6,2,3,0,0,1.520899197150921,17.832094192504883,21.831319332122803,44.10607671737671,39.28067885117498,36.650835509138396,17.58867213726225,16.723472584856435,20,0,20.8912801193584,21.692006713912733,0.5537741848628093,10,2,1,0,0,0.37548147201538085,5.111104488372803,9.387036800384521,9.387036800384521,36.378922044013386,29.384188735546367,17.939358448340283,16.591656098470757,45,0,15.67068370011183,19.700768370011122,2.511059167842986,10,2,6,0,0,1.269397117473461,17.832094192504883,21.831319332122803,68.5474443435669,39.28067885117498,29.384188735546367,17.939358448340283,16.591656098470757,66,0,17.199631732956423,21.692006713912733,3.1871995441805225,14,2,7,0,0,1.0254536992625187,17.832094192504883,21.831319332122803,77.93448114395142,Haplic Phaeozems,-72.72393759,-98.37164347,355
paquete 573,INTA Ferroso,SJC 730-79,PM2 Don Rey,Waslala ,Ceiba Dudu_x000D_,16785,-85.3678894,13.33884769,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,70,22,27,22,27.183942558746764,27.013066020141782,18.86394255874677,18.316449086161914,0,0,8.536235800752758,8.773812010443844,0.1495592370037507,22,1,0,0,0,0,0,0,0,27.65882506527417,27.12047370384186,18.30832152182022,18.232793733681486,0,0,9.195262685288771,9.426031331592682,0.18926874775543717,17,1,0,0,1,2.6874410695043105,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.676725102573677,18.531879895561353,18.234483401715796,0,0,9.645801939574765,9.970704960835494,0.20282024242512617,7,2,3,0,0,1.071208553314209,9.4842071533203125,12.544402122497559,26.780213832855225,27.65882506527417,27.013066020141782,18.86394255874677,18.232793733681486,0,0,8.897415740395356,9.426031331592682,0.3690993299346258,40,1,0,0,1,1.4432553891782407,77.935791015625,77.935791015625,77.935791015625,28.502584856396847,27.013066020141782,18.86394255874677,18.230276016411807,0,0,9.11585134829865,9.970704960835494,0.4715310062520178,40,2,3,0,1,1.3778421690589504,77.935791015625,77.935791015625,104.71600484848022,Humic Nitisols,-72.02904171,-98.70673708999999,350
paquete 577,SJC 730-79,INTA Sequia Fuerte,ALS 0532-6,Matiguas,El Guabo,16784,-85.46093828,12.83420299,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2015,Ap15,2015,commonbean,NIC,NA,NA,NA,NA,NA,59,19,23,18,30.98319656844458,29.422446848191,19.108873554643804,18.791674748228292,13,0,11.215162252890705,12.189004102946615,0.6257404379476541,15,2,2,0,0,0.6467739295959473,6.4250078201293945,9.744340419769287,16.16934823989868,34.02285341290567,31.119153301007092,18.809298769116005,18.630835509138436,27,0,13.863658944285534,15.348787765759027,1.0049194217608175,6,1,3,0,0,1.2928908775592673,17.265504837036133,17.265504837036133,37.49383544921875,36.68095486758673,34.2192353599403,18.77000000000004,18.689171950764692,20,0,16.744890712420688,17.91095486758669,0.7199170572656918,14,2,3,0,0,0.8192152786254883,9.395118713378906,11.0852632522583,20.480381965637207,34.02285341290567,29.422446848191,19.108873554643804,18.630835509138436,41,0,12.666136516225263,15.348787765759027,1.5628681362754726,15,2,5,1,0,1.1900945327900074,17.265504837036133,17.265504837036133,64.2651047706604,36.68095486758673,29.422446848191,19.108873554643804,18.630835509138436,62,0,13.854141769678087,17.91095486758669,2.298266901289013,15,2,8,1,0,1.1150721938986528,17.265504837036133,17.265504837036133,84.74548673629761,Eutric Regosols,-72.62673529,-98.29514126999999,349
